Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone
2024-08-20,17849.08984375,17932.529296875,17758.19921875,17816.939453125,5305260000,0.0,0.0,America/New_York
2024-08-21,17840.509765625,17963.0703125,17790.98046875,17918.990234375,4765150000,0.0,0.0,America/New_York
2024-08-22,17993.720703125,18017.689453125,17589.150390625,17619.349609375,5065360000,0.0,0.0,America/New_York
2024-08-23,17772.73046875,17941.26953125,17700.26953125,17877.7890625,5380810000,0.0,0.0,America/New_York
2024-08-26,17867.849609375,17909.08984375,17645.689453125,17725.76953125,5110940000,0.0,0.0,America/New_York
2024-08-27,17655.51953125,17789.720703125,17573.369140625,17754.8203125,4362380000,0.0,0.0,America/New_York
2024-08-28,17738.80078125,17759.939453125,17439.400390625,17556.029296875,5211920000,0.0,0.0,America/New_York
2024-08-29,17610.5703125,17789.2109375,17482.599609375,17516.4296875,5727780000,0.0,0.0,America/New_York
2024-08-30,17650.490234375,17720.380859375,17498.7890625,17713.619140625,5531150000,0.0,0.0,America/New_York
2024-09-03,17585.44921875,17585.44921875,17057.7890625,17136.30078125,5813970000,0.0,0.0,America/New_York
2024-09-04,17015.7109375,17232.650390625,16984.669921875,17084.30078125,5011820000,0.0,0.0,America/New_York
2024-09-05,17063.240234375,17295.580078125,17035.0703125,17127.66015625,4983030000,0.0,0.0,America/New_York
2024-09-06,17137.619140625,17166.5390625,16668.5703125,16690.830078125,5549030000,0.0,0.0,America/New_York
2024-09-09,16835.669921875,16923.279296875,16732.83984375,16884.599609375,5132150000,0.0,0.0,America/New_York
2024-09-10,16949.640625,17036.0703125,16801.130859375,17025.880859375,4963740000,0.0,0.0,America/New_York
2024-09-11,17061.41015625,17420.23046875,16787.83984375,17395.529296875,6086930000,0.0,0.0,America/New_York
2024-09-12,17413.890625,17605.720703125,17338.3203125,17569.6796875,4983120000,0.0,0.0,America/New_York
2024-09-13,17575.259765625,17719.140625,17564.609375,17683.98046875,4802880000,0.0,0.0,America/New_York
2024-09-16,17573.69921875,17618.400390625,17480.66015625,17592.130859375,4675530000,0.0,0.0,America/New_York
2024-09-17,17707.01953125,17781.740234375,17544.640625,17628.060546875,4959520000,0.0,0.0,America/New_York
2024-09-18,17663.380859375,17832.69921875,17556.4296875,17573.30078125,5611630000,0.0,0.0,America/New_York
2024-09-19,17980.890625,18099.9296875,17909.75,18013.98046875,5574650000,0.0,0.0,America/New_York
2024-09-20,17999.349609375,18024.33984375,17835.640625,17948.3203125,9914480000,0.0,0.0,America/New_York
2024-09-23,17994.91015625,18021.580078125,17936.369140625,17974.26953125,5237310000,0.0,0.0,America/New_York
2024-09-24,18046.439453125,18091.9609375,17863.380859375,18074.51953125,5347580000,0.0,0.0,America/New_York
2024-09-25,18050.359375,18155.0390625,18040.619140625,18082.2109375,4858060000,0.0,0.0,America/New_York
2024-09-26,18327.33984375,18327.33984375,18071.740234375,18190.2890625,5669210000,0.0,0.0,America/New_York
2024-09-27,18228.779296875,18238.279296875,18069.1796875,18119.58984375,5367890000,0.0,0.0,America/New_York
2024-09-30,18069.830078125,18198.16015625,17997.560546875,18189.169921875,5846150000,0.0,0.0,America/New_York
2024-10-01,18154.939453125,18162.720703125,17779.76953125,17910.359375,5879980000,0.0,0.0,America/New_York
2024-10-02,17867.119140625,17978.580078125,17767.7890625,17925.119140625,5489040000,0.0,0.0,America/New_York
2024-10-03,17859.490234375,18011.25,17826.419921875,17918.48046875,5208990000,0.0,0.0,America/New_York
2024-10-04,18130.419921875,18145.279296875,17952.30078125,18137.849609375,5136070000,0.0,0.0,America/New_York
2024-10-07,18080.119140625,18096.330078125,17900.0390625,17923.900390625,5240320000,0.0,0.0,America/New_York
2024-10-08,18017.9296875,18203.0390625,17989.69921875,18182.919921875,5566510000,0.0,0.0,America/New_York
2024-10-09,18179.220703125,18302.05078125,18133.01953125,18291.619140625,5228670000,0.0,0.0,America/New_York
2024-10-10,18200.619140625,18333.390625,18154.1796875,18282.05078125,5855390000,0.0,0.0,America/New_York
2024-10-11,18217.73046875,18375.529296875,18208.439453125,18342.939453125,5140440000,0.0,0.0,America/New_York
2024-10-14,18426.66015625,18547.919921875,18423.599609375,18502.689453125,4894710000,0.0,0.0,America/New_York
2024-10-15,18515.970703125,18564.25,18252.51953125,18315.58984375,6522700000,0.0,0.0,America/New_York
2024-10-16,18333.2890625,18383.109375,18214.9609375,18367.080078125,5257570000,0.0,0.0,America/New_York
