Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone
2024-08-21,7486.91015625,7530.47998046875,7486.91015625,7524.72021484375,36452200,0.0,0.0,Europe/Paris
2024-08-22,7527.9599609375,7568.6298828125,7523.52978515625,7524.10986328125,31263100,0.0,0.0,Europe/Paris
2024-08-23,7544.72998046875,7583.5,7534.2998046875,7577.0400390625,38259400,0.0,0.0,Europe/Paris
2024-08-26,7578.02001953125,7608.31982421875,7577.6298828125,7590.3701171875,28200300,0.0,0.0,Europe/Paris
2024-08-27,7601.27001953125,7625.080078125,7565.77978515625,7565.77978515625,35794200,0.0,0.0,Europe/Paris
2024-08-28,7587.47021484375,7611.919921875,7577.669921875,7577.669921875,37593000,0.0,0.0,Europe/Paris
2024-08-29,7577.169921875,7644.68017578125,7576.35986328125,7640.9501953125,39821600,0.0,0.0,Europe/Paris
2024-08-30,7645.52978515625,7693.81982421875,7630.9501953125,7630.9501953125,78196800,0.0,0.0,Europe/Paris
2024-09-02,7628.85986328125,7649.10009765625,7572.77001953125,7646.419921875,32455100,0.0,0.0,Europe/Paris
2024-09-03,7659.81005859375,7671.52978515625,7564.990234375,7575.10009765625,51982000,0.0,0.0,Europe/Paris
2024-09-04,7490.10009765625,7530.830078125,7482.39990234375,7500.97021484375,54004600,0.0,0.0,Europe/Paris
2024-09-05,7464.27978515625,7498.080078125,7431.9599609375,7431.9599609375,63444800,0.0,0.0,Europe/Paris
2024-09-06,7424.08984375,7466.14013671875,7341.93017578125,7352.2998046875,60963800,0.0,0.0,Europe/Paris
2024-09-09,7376.72021484375,7445.0498046875,7369.89990234375,7425.259765625,48487900,0.0,0.0,Europe/Paris
2024-09-10,7414.39990234375,7476.5400390625,7386.52978515625,7407.5498046875,0,0.0,0.0,Europe/Paris
2024-09-11,7419.0400390625,7452.68017578125,7363.31005859375,7396.830078125,57055800,0.0,0.0,Europe/Paris
2024-09-12,7478.91015625,7484.16015625,7391.5400390625,7435.06982421875,53483400,0.0,0.0,Europe/Paris
2024-09-13,7441.56005859375,7490.83984375,7438.64990234375,7465.25,51699000,0.0,0.0,Europe/Paris
2024-09-16,7432.169921875,7480.60009765625,7430.06005859375,7449.43994140625,39034700,0.0,0.0,Europe/Paris
2024-09-17,7485.14013671875,7523.8701171875,7473.89990234375,7487.419921875,54489600,0.0,0.0,Europe/Paris
2024-09-18,7489.85009765625,7495.31005859375,7444.18017578125,7444.89990234375,45990000,0.0,0.0,Europe/Paris
2024-09-19,7557.0400390625,7615.41015625,7520.080078125,7615.41015625,68585500,0.0,0.0,Europe/Paris
2024-09-20,7597.52001953125,7603.2001953125,7500.259765625,7500.259765625,126034400,0.0,0.0,Europe/Paris
2024-09-23,7499.919921875,7518.77001953125,7456.43994140625,7508.080078125,63937800,0.0,0.0,Europe/Paris
2024-09-24,7608.47021484375,7634.22998046875,7575.35986328125,7604.009765625,60274300,0.0,0.0,Europe/Paris
2024-09-25,7549.259765625,7595.77001953125,7546.85986328125,7565.6201171875,58321800,0.0,0.0,Europe/Paris
2024-09-26,7663.02978515625,7742.08984375,7652.60986328125,7742.08984375,78593100,0.0,0.0,Europe/Paris
2024-09-27,7762.4501953125,7804.64013671875,7743.8798828125,7791.7900390625,72880900,0.0,0.0,Europe/Paris
2024-09-30,7748.06982421875,7763.89013671875,7634.81982421875,7635.75,103180100,0.0,0.0,Europe/Paris
2024-10-01,7623.330078125,7654.580078125,7547.1201171875,7574.06982421875,68819000,0.0,0.0,Europe/Paris
2024-10-02,7594.81005859375,7623.31982421875,7548.97998046875,7577.58984375,58414400,0.0,0.0,Europe/Paris
2024-10-03,7555.22998046875,7555.240234375,7458.490234375,7477.77978515625,77402000,0.0,0.0,Europe/Paris
2024-10-04,7464.8701171875,7571.759765625,7460.2900390625,7541.35986328125,73424000,0.0,0.0,Europe/Paris
2024-10-07,7571.97021484375,7585.330078125,7509.8701171875,7576.02001953125,54781900,0.0,0.0,Europe/Paris
2024-10-08,7480.35986328125,7542.0498046875,7475.77978515625,7521.31982421875,54049900,0.0,0.0,Europe/Paris
2024-10-09,7527.02978515625,7567.580078125,7504.6298828125,7560.08984375,50003800,0.0,0.0,Europe/Paris
2024-10-10,7543.39990234375,7563.35986328125,7515.89990234375,7541.58984375,47654900,0.0,0.0,Europe/Paris
2024-10-11,7530.8798828125,7587.52001953125,7504.0400390625,7577.89013671875,52952500,0.0,0.0,Europe/Paris
2024-10-14,7583.47998046875,7613.14990234375,7544.5400390625,7602.06005859375,43689100,0.0,0.0,Europe/Paris
2024-10-15,7595.06005859375,7601.52978515625,7511.240234375,7521.97021484375,73146200,0.0,0.0,Europe/Paris
2024-10-16,7420.85009765625,7511.10009765625,7420.85009765625,7492.0,64497000,0.0,0.0,Europe/Paris
