Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,Upper_Band,Lower_Band,Sharpe_Ratio
2025-02-13 09:30:00,137.97000122070312,138.10009765625,136.6699981689453,136.7899932861328,580013,0.0,0.0,America/New_York,,,,136.7899932861328,136.7899932861328,0.0,0.0,,,-1.924110077376658
2025-02-13 10:30:00,136.75,137.02999877929688,136.35000610351562,136.97500610351562,331195,0.0,0.0,America/New_York,,,,136.8184567964994,136.80369793927227,0.01475885722712178,0.002951771445424356,,,-1.924110077376658
2025-02-13 11:30:00,136.97500610351562,137.1300048828125,136.74000549316406,136.9600067138672,277471,0.0,0.0,America/New_York,,,,136.84023370686367,136.81527636702003,0.024957339843638238,0.007352885125067133,,,-1.924110077376658
2025-02-13 12:30:00,136.96499633789062,137.0,136.42999267578125,136.86500549316406,307285,0.0,0.0,America/New_York,,,,136.8440447509099,136.81896000599366,0.02508474491622792,0.01089925708329929,,,-1.924110077376658
2025-02-13 13:30:00,136.89500427246094,137.5,136.64999389648438,137.47999572753906,363510,0.0,0.0,America/New_York,,,,136.941883362699,136.86792561499703,0.07395774770196795,0.023510955207033023,,,-1.924110077376658
2025-02-13 14:30:00,137.47999572753906,137.6999969482422,137.1302947998047,137.3000030517578,437840,0.0,0.0,America/New_York,,,,136.99697869947727,136.8999313510534,0.09704734842387097,0.038218233850400615,,,-1.924110077376658
2025-02-13 15:30:00,137.27999877929688,137.55499267578125,136.82000732421875,136.86000061035156,723549,0.0,0.0,America/New_York,,,,136.97590514730408,136.8969735184088,0.07893162889527616,0.04636091285937573,,,-1.924110077376658
2025-02-14 09:30:00,136.4499969482422,139.02999877929688,136.4499969482422,138.82000732421875,1549511,0.0,0.0,America/New_York,,,,137.25961317452172,137.0394204669873,0.22019270753440878,0.08112727179438234,,,-1.924110077376658
2025-02-14 10:30:00,138.85000610351562,139.2100067138672,138.3800048828125,138.4499969482422,691652,0.0,0.0,America/New_York,,,,137.4427491397095,137.14390761374693,0.2988415259625583,0.12467012262801754,,,-1.924110077376658
2025-02-14 11:30:00,138.42999267578125,138.9199981689453,138.3699951171875,138.61000061035156,331391,0.0,0.0,America/New_York,,,,137.62232628903905,137.25250709497692,0.3698191940621314,0.1736999369148403,,,-1.924110077376658
2025-02-14 12:30:00,138.60499572753906,139.25999450683594,138.39999389648438,139.19000244140625,510288,0.0,0.0,America/New_York,,,,137.86350723555708,137.3960252687865,0.46748196677057763,0.2324563428859878,,,-1.924110077376658
2025-02-14 13:30:00,139.2100067138672,139.4600067138672,139.16000366210938,139.2100067138672,310785,0.0,0.0,America/New_York,,,,138.07066100145093,137.5303942647184,0.5402667367325193,0.2940184216552941,,,-1.924110077376658
2025-02-14 14:30:00,139.22500610351562,139.5800018310547,139.2100067138672,139.22000122070312,413026,0.0,0.0,America/New_York,,,,138.24748257364357,137.6555503355321,0.5919322381114682,0.353601184946529,,,-1.924110077376658
2025-02-14 15:30:00,139.22500610351562,139.30999755859375,138.9199981689453,138.9499969482422,572836,0.0,0.0,America/New_York,,,72.04074387783065,138.3555617081972,137.75143526980693,0.6041264383902671,0.40370623563527663,,,-1.924110077376658
