Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,Upper_Band,Lower_Band,Sharpe_Ratio
2023-05-01,84.61872604960624,84.92833563151507,76.56873375784623,79.63673400878906,39256700,0.0,0.0,America/New_York,,,,83.65717287784766,86.73210860409937,-3.0749357262517094,-2.5066578303869367,,,-0.13353316058088083
2023-05-08,80.19967866092347,80.28411568825194,76.57812044351783,77.30055236816406,27017600,0.0,0.0,America/New_York,,,,82.67923126097325,86.0334748088449,-3.354243547871647,-2.676174973883879,,,-0.13353316058088083
2023-05-15,77.56325096187473,79.32712290774242,76.75637489261747,77.1598129272461,36656900,0.0,0.0,America/New_York,,,28.975788400644703,81.83008997886138,85.37616652131906,-3.5460765424576834,-2.85015528759864,,,-0.13353316058088083
2023-05-22,77.16919346025408,79.4115560775145,75.7524682690545,78.71726989746094,32243300,0.0,0.0,America/New_York,,5.0627175990859,31.872618535518356,81.35119458172285,84.8829149195518,-3.5317203378289435,-2.986468297644701,,,-0.13353316058088083
2023-05-29,78.96121463824838,79.44908969477979,76.1183798475975,79.13947296142578,28511600,0.0,0.0,America/New_York,,5.107946327978316,34.104899370294675,81.01092971706176,84.45747477450543,-3.4465450574436716,-3.078483649604495,,,-0.13353316058088083
2023-06-05,79.1863782939797,81.63515189519161,78.07926989512488,80.88456726074219,34025100,0.0,0.0,America/New_York,,5.096174627999696,36.11043331197766,80.99148933916644,84.19281495867112,-3.2013256195046864,-3.1030520435845337,,,-0.13353316058088083
2023-06-12,80.87518851686652,84.1120769214909,80.69693020152225,82.6484375,40662400,0.0,0.0,America/New_York,,4.677699105948177,48.268004446819965,81.24640444083313,84.07841662839918,-2.8320121875660504,-3.048844072380837,,,-0.13353316058088083
2023-06-19,81.71960279833834,81.8884840118887,77.497579617686,78.41704559326172,29957000,0.0,0.0,America/New_York,,4.439012584765912,50.186338806444546,80.81111846428368,83.6590558109816,-2.8479373466979183,-3.0086627272442534,,,-0.13353316058088083
2023-06-26,78.39827645370758,81.14728292386148,78.10742826068837,80.12461853027344,33053600,0.0,0.0,America/New_York,,4.100699835457548,53.14212174990567,80.70550308982057,83.39724564204025,-2.6917425522196794,-2.945278692239339,91.37708263338143,72.43923206388419,-0.13353316058088083
2023-07-03,81.0065458135159,82.2450127850112,77.77904860298854,78.21063232421875,29337700,0.0,0.0,America/New_York,,4.157920256455155,44.375247236289155,80.32167681818952,83.01305206294235,-2.691375244752834,-2.8944980027420377,89.34403553348514,73.03720607418089,-0.13353316058088083
2023-07-10,78.26691562061436,82.29191138946985,78.04174308447098,80.48113250732422,39559000,0.0,0.0,America/New_York,,4.1213265469244575,53.65866961117196,80.34620846267178,82.82550246622989,-2.4792940035581097,-2.8114572029052525,87.43026663948903,73.91131432364573,-0.13353316058088083
2023-07-17,80.3873159722568,88.5686592368504,80.3873159722568,88.20275115966797,57389700,0.0,0.0,America/New_York,,4.44193807725621,60.77206102531324,81.55490733913273,83.22381718426234,-1.668909845129619,-2.582947731350126,86.25212828692445,74.76335175457946,-0.13353316058088083
2023-07-24,88.20275197817053,89.6663843004824,85.46312277539093,85.9134750366211,36447200,0.85,0.0,America/New_York,,4.373424334841835,51.74028382772645,82.2254562156694,83.4230510992519,-1.1975948835824965,-2.3058771617966003,86.68753325837639,74.54309952360603,-0.13353316058088083
2023-07-31,87.02058198343644,87.30464918488332,83.81057420419141,84.0757064819336,27448200,0.0,0.0,America/New_York,,4.384478308006513,50.57104087938432,82.51011010278697,83.4713959424135,-0.9612858396265267,-2.0369588973625854,87.06152720935363,74.74649357311706,-0.13353316058088083
2023-08-07,84.70065533913846,84.9468526793244,81.68003308845034,83.04357147216797,24957400,0.0,0.0,America/New_York,,4.020708144949743,55.50025829748332,82.59218108269172,83.43970524091384,-0.8475241582221145,-1.7990719495344913,87.23049826377398,75.07309136635298,-0.13353316058088083
2023-08-14,82.34286764524359,82.75950820616521,80.21233114395146,80.38277435302734,32952400,0.0,0.0,America/New_York,,3.958225650912771,54.9245566786069,82.25227235505105,83.21326591588522,-0.9609935608341686,-1.631456271794427,87.17035713623054,75.00460319091789,-0.13353316058088083
2023-08-21,80.50586988365441,80.78047323455314,78.34692737238187,78.80144500732422,27751600,0.0,0.0,America/New_York,,3.9484254971303656,52.50745692602646,81.72137584001615,82.88646436710292,-1.1650885270867661,-1.5381827228528948,87.15155743823507,75.0724339558079,-0.13353316058088083
2023-08-28,79.3506509656407,81.85994372319745,79.32223774396893,81.19711303710938,28266800,0.0,0.0,America/New_York,,3.9055262762313103,53.693187241109435,81.64072002418433,82.76132723154784,-1.1206072073635056,-1.454667619755017,87.17488661191754,75.1032994232387,-0.13353316058088083
2023-09-04,81.28234496279609,81.68951451813749,78.92455286174724,80.41119384765625,21935200,0.0,0.0,America/New_York,,3.8651156911747355,51.87365352264217,81.45156215087232,82.5872432771855,-1.1356811263131732,-1.3908703210666484,86.71726988722774,75.12631379197147,-0.13353316058088083
2023-09-11,80.84676026307388,84.37871970180996,78.81091994089365,83.71588897705078,53048900,0.0,0.0,America/New_York,,4.008824102663991,53.988167048925966,81.79992012413055,82.6708466623607,-0.870926538230151,-1.286881564499349,86.72155010081883,75.12486942432764,-0.13353316058088083
2023-09-18,83.86738712020916,84.71960318252982,78.60259690635925,78.86772918701172,30893600,0.0,0.0,America/New_York,,4.201814070964128,45.10027457723312,81.34881382611226,82.3891342567793,-1.0403204306670375,-1.2375693377328867,86.7290365751811,75.04048246778764,-0.13353316058088083
2023-09-25,78.24276829227051,78.85825807164191,76.72772152911132,77.333740234375,28509900,0.0,0.0,America/New_York,,3.9867533406488707,48.490520826711226,80.73111019661422,82.0146606254901,-1.28355042887587,-1.2467655559614834,86.72642828428138,75.04640954530845,-0.13353316058088083
2023-10-02,76.79400174479989,77.1443592306347,73.48930498669591,76.06488800048828,32992600,0.0,0.0,America/New_York,,4.044223382399297,44.27314780833556,80.0132298587487,81.57393672734182,-1.5607068685931154,-1.30955381848781,86.83696410642536,74.8263812304887,-0.13353316058088083
2023-10-09,75.3736556949176,76.80348463080418,73.18630690125963,73.65975952148438,38396500,0.0,0.0,America/New_York,,3.983595778650861,43.668057837255546,79.03577288378496,80.9877013787598,-1.9519284949748368,-1.4380287537852154,87.33762706257113,73.81996723674527,-0.13353316058088083
2023-10-16,74.60665599333774,76.34895796331975,68.5085846497751,69.2471694946289,83714600,0.0,0.0,America/New_York,,4.240038993546988,35.248720183532186,77.52983390083787,80.11803235030565,-2.5881984494677823,-1.6680626929217288,88.52505635494632,71.64330759769041,-0.13353316058088083
2023-10-23,68.8684153879395,69.00098153224518,66.46327541733056,66.66212463378906,52576600,0.0,0.0,America/New_York,,3.854506908740184,17.304581223890835,75.85787862898421,79.1212984453785,-3.26341981639429,-1.9871341176162414,89.71283307162693,69.03328661831446,-0.13353316058088083
2023-10-30,66.33071061659295,72.60868934673432,65.73415573082086,72.21099090576172,54735100,0.85,0.0,America/New_York,,4.045312058084612,31.074409949145718,75.29681897925767,78.60942381281428,-3.3126048335566196,-2.2522282608043174,89.54252136375746,68.15985366676011,-0.13353316058088083
2023-11-06,73.49606895766097,73.57274892725582,70.88900849227093,72.2021255493164,42294400,0.0,0.0,America/New_York,,3.987431019105539,32.72784943305665,74.82071229772824,78.13480912662926,-3.314096828901029,-2.46460197442366,89.63844727698266,67.44243574914039,-0.13353316058088083
2023-11-13,71.64619913024141,77.09993890239595,71.45450653921532,76.94657897949219,39836000,0.0,0.0,America/New_York,,4.157331931413152,41.995411268055385,75.1477687103073,78.04679207869319,-2.8990233683858833,-2.5514862532161047,89.47504651156706,67.28803255947787,-0.13353316058088083
2023-11-20,76.70696625775605,76.86990570556398,74.80918457864236,75.38426971435547,21702800,0.0,0.0,America/New_York,,4.107771508029818,43.242683503403185,75.18415348016086,77.84956819985335,-2.6654147196924924,-2.5742719465113826,89.41460952398234,67.06583328607627,-0.13353316058088083
2023-11-27,75.02004351803718,77.61752442167919,73.16060182308499,77.53125762939453,39952700,0.0,0.0,America/New_York,,4.252298417774313,48.30874079684613,75.54524642619681,77.82598963907863,-2.2807432128818164,-2.5155661997854697,89.22034972406816,66.96510559819747,-0.13353316058088083
2023-12-04,76.82198586732606,79.22776684007123,76.03603447908237,78.86354064941406,35911500,0.0,0.0,America/New_York,,4.2618151067111425,46.80228680204426,76.0557532297687,77.90284526947384,-1.8470920397051458,-2.3818713677694054,87.70110864016762,67.55042563107263,-0.13353316058088083
2023-12-11,78.9498107863425,88.1799484053666,78.5568314192684,87.77738952636719,60672600,0.0,0.0,America/New_York,,4.751683344547425,58.255091812162895,77.85908189078386,78.63429299220668,-0.7752111014228262,-2.06053931450009,88.14544767531893,67.29247804489592,-0.13353316058088083
2023-12-18,87.85407866168897,89.77103426176836,86.84767404660518,88.57293701171875,41276200,0.0,0.0,America/New_York,,4.56279480556506,55.767516772394615,79.50736729400461,79.37048884550387,0.13687844850073816,-1.6210557618999244,89.11492754935821,66.77272122383513,-0.13353316058088083
2023-12-25,88.76461899501145,90.04897558289248,88.5345863981351,89.37804412841797,15661000,0.0,0.0,America/New_York,,4.234036441892689,63.806155328768185,81.02593296083742,80.11178923683084,0.9141437240065784,-1.1140158647186238,90.36097886404715,66.16011717477122,-0.13353316058088083
2024-01-01,88.81254250043821,90.24067215046657,87.48025184022164,89.36845397949219,28382900,0.0,0.0,America/New_York,,4.27835163134587,66.468099109223,82.30939773293815,80.7974681066576,1.5119296262805477,-0.5888267665187894,91.77115807802389,65.64850592344095,-0.13353316058088083
2024-01-08,89.33970745506237,89.93396627434177,85.71666284139567,85.97544860839844,38963400,0.0,0.0,America/New_York,,4.304985073150656,62.81638741216709,82.87340555993204,81.18102221789766,1.6923833420343755,-0.1325847448081564,92.52840713230928,65.60865722926299,-0.13353316058088083
2024-01-15,83.13835618429628,84.49940011735654,79.74534414537418,81.7964859008789,67354400,0.0,0.0,America/New_York,,4.491622696970635,60.0608767298106,82.7077256123854,81.22661212034072,1.4811134920446847,0.1901549025624118,92.58098086111218,65.61602078683703,-0.13353316058088083
2024-01-22,81.91149390370535,84.82526665267697,81.6527081721411,84.08724212646484,47839900,0.0,0.0,America/New_York,80.89058013916015,4.158207351755722,69.36556098178733,82.91995892224378,81.43851063931287,1.4814482829309128,0.448413578636112,92.93923310044238,65.62537337538771,-0.13353316058088083
2024-01-29,83.77094618826779,85.0648895241424,82.08402351468244,83.6463394165039,38517900,0.85,0.0,America/New_York,80.71227966308594,4.172276775481552,73.47735289235402,83.03170976751457,81.60205351169738,1.4296562558171928,0.6446621140723282,92.93103684309517,65.62661467668022,-0.13353316058088083
2024-02-05,83.79791165031556,83.79791165031556,82.35578476149557,83.13008117675781,31959100,0.0,0.0,America/New_York,80.55732650756836,3.784247723546304,67.5328897801876,83.04684383047507,81.7152407461463,1.331603084328762,0.782050308123615,93.24979972626335,65.73408699248665,-0.13353316058088083
2024-02-12,83.10105525707084,84.82385721216463,80.42005972397337,83.72048950195312,42861300,0.0,0.0,America/New_York,80.4024610900879,3.9071089416324734,68.15607051949186,83.15048162608707,81.86377769102089,1.2867039350661855,0.8829810335121291,93.65443713722341,65.96812450828439,-0.13353316058088083
2024-02-19,83.17849093014833,84.44639431565612,81.81379493889322,83.76889038085938,25663500,0.0,0.0,America/New_York,80.40259994506836,3.6919065854597783,62.62251781268827,83.24562143451357,82.00489714952744,1.240724284986129,0.954529683806929,94.02944135978036,66.36352052376456,-0.13353316058088083
2024-02-26,83.72049544834468,84.53350018340825,82.37516090991389,83.70114135742188,32478300,0.0,0.0,America/New_York,80.51058624267579,3.6934026477915305,66.28855107055884,83.31570142265332,82.13054486863072,1.1851565540225977,1.0006550578500628,94.25877609435489,67.13832397278378,-0.13353316058088083
2024-03-04,85.05614587714845,88.3081794569544,81.7170078152843,84.2431411743164,78206400,0.0,0.0,America/New_York,80.63369140625,3.8458490080112377,64.02703042277847,83.45838446137071,82.2870334838667,1.1713509775040194,1.0347942417808542,93.9603619871932,68.93633524791422,-0.13353316058088083
2024-03-11,84.03020715113729,87.34031030252116,83.08169430408128,85.54007720947266,49791000,0.0,0.0,America/New_York,80.7111116027832,3.9220549821148825,63.973804635286776,83.77864488415563,82.52799968576343,1.250645198392192,1.0779644331031217,92.89443390484692,71.89005858782886,-0.13353316058088083
2024-03-18,85.52072259119213,91.32792417565022,84.88192687246718,88.995361328125,44885200,0.0,0.0,America/New_York,80.92479614257813,3.6951178619066574,53.30415568330838,84.5812166447663,83.00706351112355,1.5741531336427528,1.177202173211048,92.9621882827059,73.50074125220623,-0.13353316058088083
2024-03-25,88.82113744665564,91.6860298166314,88.01781357434128,91.13434600830078,20984500,0.0,0.0,America/New_York,81.13437973022461,3.7483218638442963,56.4765961781159,85.58939039300236,83.60908443684038,1.9803059561619847,1.3378229298012354,93.03543568410946,75.32071589670109,-0.13353316058088083
2024-04-01,91.13434695117547,91.69570411714848,88.66628350802411,89.49864959716797,23603400,0.0,0.0,America/New_York,81.22920837402344,3.8565383941562246,50.29266161371185,86.19081488595091,84.04534852279056,2.1454663631603523,1.4993516164730587,93.27590147743555,76.33545716514257,-0.13353316058088083
2024-04-08,90.01162758995764,91.114995337418,82.27837262051484,83.42045593261719,52969300,0.0,0.0,America/New_York,81.22386688232422,4.290552851774669,38.85037672825626,85.76460581620725,83.99906018277773,1.7655456334295252,1.552590419864352,92.47260385839643,77.94237340600786,-0.13353316058088083
2024-04-15,84.9787185595683,88.67596989989848,82.74294095230012,87.74681854248047,52276800,0.0,0.0,America/New_York,81.38606857299804,4.413104674249831,53.20820198253912,86.06956162024929,84.27667191312608,1.7928897071232086,1.6006502773161235,92.09288429170513,79.34364906400776,-0.13353316058088083
2024-04-22,88.18235932201922,91.0472446376951,87.79521106114652,89.84709167480469,30165900,0.0,0.0,America/New_York,81.63699935913085,4.203841933692,65.76806026718805,86.65072009018088,84.68929559917635,1.9614244910045358,1.6728051200538059,92.01746150062964,80.5174269576223,-0.13353316058088083
2024-04-29,88.39528751846477,91.3859927548898,87.64035250283276,90.6310577392578,24482400,0.85,0.0,America/New_York,81.90642425537109,4.244776345943513,63.62079506818248,87.26307972850041,85.12942612807127,2.1336536004291418,1.7649748161288732,92.45211816937137,80.36813711016964,-0.13353316058088083
2024-05-06,92.3672534085945,96.69452679430678,91.52719528297254,96.00099182128906,30070800,0.0,0.0,America/New_York,82.25209869384766,4.4649622777713,71.33758482134975,88.60737389662175,85.93472729053185,2.6726466060898986,1.9465091741210783,94.15074039097304,79.412320369525,-0.13353316058088083
2024-05-13,96.46009781794142,98.63838988826195,96.13774836068944,97.89601135253906,27564200,0.0,0.0,America/New_York,82.62722946166993,4.550338790496508,74.34275565930707,90.03639504368594,86.82074833216201,3.215646711523931,2.200336681601649,96.04648063420139,78.36837684870876,-0.13353316058088083
2024-05-20,97.72996090792964,100.85575368272264,96.19636766334716,96.6750030517578,28366600,0.0,0.0,America/New_York,82.94303817749024,4.568595114152523,70.9215015214526,91.05771935262007,87.55069312620614,3.5070262264139274,2.4616745905641046,97.3428246912679,77.80268769886884,-0.13353316058088083
2024-05-27,96.14751995252432,97.15363422537284,94.16459454837003,95.57119750976562,21925500,0.0,0.0,America/New_York,83.20149337768555,4.594055135598231,68.4323420309997,91.75210060756554,88.14480456202537,3.607296045540167,2.690798881559317,98.41672674792993,77.68836053234351,-0.13353316058088083
2024-06-03,95.88377976465004,95.88377976465004,93.4515147950892,94.8874282836914,24340100,0.0,0.0,America/New_York,83.53090103149414,4.613621256745837,67.14045995818137,92.23445871158489,88.64425817103768,3.5902005405472153,2.8706792133568966,99.06120141631779,78.35298010223691,-0.13353316058088083
2024-06-10,94.37949255680792,95.6200393930136,91.8104745563344,93.28546142578124,22694200,0.0,0.0,America/New_York,83.79411788940429,4.414935056389345,63.41940949367215,92.39615143684587,88.9880510047224,3.408100432123476,2.9781634571102122,99.47411986016745,78.85988358831888,-0.13353316058088083
2024-06-17,92.80682624819818,95.75679254039264,92.4844767912182,93.93016052246094,24372600,0.0,0.0,America/New_York,84.10850845336914,4.34448503858467,62.69725571027526,92.6321528346328,89.35413319122154,3.2780196434112696,3.0381346943704237,99.85387416146837,79.50851139761367,-0.13353316058088083
2024-06-24,94.48694705628644,96.05960617210748,92.96311657464082,94.936279296875,36897700,0.0,0.0,America/New_York,84.39761138916016,4.1052344881763565,59.710619818200215,92.98663382882391,89.76762549534402,3.2190083334798913,3.0743094221923175,100.21106665180105,80.33193871929271,-0.13353316058088083
2024-07-01,95.25861802131608,98.26719808724096,95.1804787948787,97.2806167602539,19736700,0.0,0.0,America/New_York,84.57916870117188,4.081141813038916,59.9792834275844,93.64724658750545,90.32414336681882,3.323103220686633,3.124068181891181,100.85744292468402,81.04157517223982,-0.13353316058088083
2024-07-08,97.51505937736871,103.3661561082324,97.51505937736871,101.67626953125,31438600,0.0,0.0,America/New_York,84.89442459106445,4.299436008671353,68.14570266715322,94.88248088654308,91.16504160122112,3.7174392853219587,3.242742402577337,102.24490204095207,81.44485397101082,-0.13353316058088083
2024-07-15,101.52975524441472,106.57986719725017,99.37100345620516,99.72264862060548,59908900,0.0,0.0,America/New_York,85.20736343383788,4.183167510395771,77.69605282566334,95.62712207639882,91.79893841747182,3.828183658927003,3.35983065384727,102.87148141536086,82.4204253229204,-0.13353316058088083
2024-07-22,100.09383992520377,103.43453227602748,99.39053470345608,101.77395629882812,36481100,0.0,0.0,America/New_York,85.58197113037109,4.048236697893846,75.82745370397686,96.57278887984948,92.53782863090561,4.034960248943875,3.4948565728665915,103.72067222808924,83.32431602264317,-0.13353316058088083
2024-07-29,102.04746488471622,102.14514451195043,92.83613518469718,93.62734985351562,33652300,0.925,0.0,America/New_York,85.84686264038086,4.477421214468032,55.69284907399833,96.11964441425965,92.61853390665449,3.501110507605162,3.4961073598143058,103.40853304685206,84.44518246828466,-0.13353316058088083
2024-08-05,91.31561774342948,93.9570195716998,89.63024677561891,93.35580444335938,33078400,0.0,0.0,America/New_York,86.13794982910156,4.518930681898307,54.16763134752225,95.69443826489038,92.673146539003,3.02129172588738,3.401144233028921,103.34546412281556,84.94429570384459,-0.13353316058088083
2024-08-12,93.5332102027358,100.03815261255612,92.1927969159228,99.97901916503906,30344300,0.0,0.0,America/New_York,86.51358795166016,4.646208299154331,55.85992060120469,96.35360455722093,93.21432228907975,3.139282268141187,3.3487718400513744,104.02559600697744,85.14863113535655,-0.13353316058088083
2024-08-19,100.05786493868128,101.10260350685652,98.46120164084084,100.42253875732422,17635500,0.0,0.0,America/New_York,86.91381484985351,4.646494284800245,53.888021249761955,96.9795944341599,93.74826424969044,3.2313301844694706,3.3252835089349935,104.59621811403403,85.67039794431557,-0.13353316058088083
2024-08-26,101.5559694186632,102.31487620089268,99.8213156770514,102.11775970458984,16330000,0.0,0.0,America/New_York,87.2818522644043,4.491792463690659,58.2552601473927,97.77008139884144,94.36822687597927,3.401854522862166,3.340597711720428,104.26905727930092,87.86728915624595,-0.13353316058088083
2024-09-02,101.36871082897189,101.77280945104084,94.75535188927564,95.19886779785156,24555700,0.0,0.0,America/New_York,87.60847503662109,4.804175902141473,49.51995206012786,97.37451007561222,94.429755833155,2.944754242457222,3.261429017867787,103.66927146176911,89.21227989931486,-0.13353316058088083
2024-09-09,96.35202023523456,97.59386775534573,92.73487145027131,96.8349609375,29951900,0.0,0.0,America/New_York,87.9984994506836,4.977513854678157,52.45078733920688,97.29150251590265,94.60791917421759,2.6835833416850647,3.145859882631243,103.31832945338519,90.26200883396834,-0.13353316058088083
2024-09-16,97.72199531625286,101.0533122167498,97.33761288617676,100.99417877197266,38017000,0.0,0.0,America/New_York,88.49708526611329,5.006712886290343,59.11410361207866,97.86114501683649,95.08097544071796,2.7801695761185243,3.0727218213286998,103.40922237997704,91.20742801064797,-0.13353316058088083
2024-09-23,100.22541338225388,103.6257217901952,99.85088151527803,102.61055755615234,20833500,0.0,0.0,America/New_York,89.07610122680664,5.042607495271966,60.03242098751041,98.59182386903893,95.63872226408347,2.9531016049554637,3.0487977780540527,104.14418142199857,91.13342554211276,-0.13353316058088083
2024-09-30,102.24589007862888,106.52338745396696,101.57568342846356,106.32626342773438,22305700,0.0,0.0,America/New_York,89.81768310546875,5.17483709727459,62.388143028223816,99.78173764729976,96.43039197990946,3.351345667390305,3.1093073559213034,105.63967964871884,90.48095252291202,-0.13353316058088083
2024-10-07,106.13900062308193,109.87441617155412,105.67576857993843,108.86910247802734,22456800,0.0,0.0,America/New_York,90.66182266235352,5.236817725935285,62.54985069990103,101.179793775104,97.351777942733,3.8280158323710083,3.2530490512112444,107.61838803685058,89.72165407740724,-0.13353316058088083
2024-10-14,109.450610725077,119.7008192097788,108.95781195102356,119.31643676757812,53773100,0.0,0.0,America/New_York,91.60393157958984,5.575830396204782,66.88975650919768,103.97004654317695,98.97878970753634,4.991256835640613,3.6006906080971186,112.57964621541089,87.13491982462818,-0.13353316058088083
2024-10-21,118.6363809103765,118.95177182854653,114.65456586878484,115.19664001464844,30443800,0.0,0.0,America/New_York,92.46382186889649,5.393902336043944,64.22564223131255,105.69721476955718,100.1801119525076,5.517102817049576,3.9839730498876103,115.0802376106426,86.66524960249217,-0.13353316058088083
2024-10-28,116.4187815403088,118.36040233449728,114.03362983177348,115.16706848144533,26035900,0.925,0.0,America/New_York,93.22823165893554,5.414100545340545,62.78800030537431,107.1541153406169,101.29025688057706,5.863858460039836,4.359950131918056,117.05688234074488,86.8767655779563,-0.13353316058088083
2024-11-04,116.23657268773728,132.63744465036106,115.17364562994192,128.67381286621094,46722700,0.0,0.0,America/New_York,94.29402252197265,5.997055319745008,80.35583441885252,110.46483803686213,103.31866843506846,7.146169601793673,4.917194025893179,122.4541143524817,84.95389880059449,-0.13353316058088083
2024-11-11,129.68706526049343,134.01824619096251,129.68706526049343,133.17385864257812,33305500,0.0,0.0,America/New_York,95.40687454223632,6.0697453575072,82.1348782280916,113.9585335146646,105.5301640059951,8.42836950866949,5.619429122448442,128.03971961233603,83.19205147531045,-0.13353316058088083
2024-11-18,133.79969787597656,134.7732158052046,130.18375898091588,133.79969787597656,30686000,0.0,0.0,America/New_York,96.50559768676757,5.837181152339727,80.22013186587847,117.01102033948182,107.62420355191965,9.386816787562168,6.372906655471187,132.76752032795014,82.11615887126862,-0.13353316058088083
2024-11-25,134.5447522807212,135.33946736106938,127.68042332163404,130.7400665283203,26405600,0.0,0.0,America/New_York,97.36485122680664,6.195584164726846,75.87998469778717,119.12318129161082,109.3364896983197,9.786691593291124,7.055663643035175,136.09384273895847,81.69621615996732,-0.13353316058088083
2024-12-02,131.42549630338283,132.30961277198557,128.3261092839131,129.10096740722656,26512200,0.0,0.0,America/New_York,98.1754118347168,6.3020086621719305,73.05579621289016,120.65822530939786,110.80052508416465,9.857700225233216,7.616070959474785,138.62932848931757,82.09856228827033,-0.13353316058088083
2024-12-09,129.65727148016896,129.90561898866565,125.44529227921076,126.55789184570312,32842600,0.0,0.0,America/New_York,98.9190087890625,6.094717154610551,78.96031490816918,121.56586631498328,111.9677374368712,9.598128878112078,8.012482543202244,140.44999825631783,82.75628607595758,-0.13353316058088083
2024-12-16,126.89564184723191,128.45526391006572,119.49488906566918,122.6240692138672,44176300,0.0,0.0,America/New_York,99.58412109375,6.387672764562132,72.84684490318872,121.72866676096542,112.7570953462783,8.97157141468712,8.20430031749922,140.9963851972953,85.10957107101525,-0.13353316058088083
2024-12-23,122.28630808486348,127.32279510644356,121.97835960861944,125.922119140625,14078500,0.0,0.0,America/New_York,100.38305450439454,6.468107351603154,72.42611271744344,122.37381328091305,113.73228229400769,8.641530986905366,8.29174645138045,141.56728861133587,87.79529912670127,-0.13353316058088083
2024-12-30,123.72673239732713,126.43868295975874,123.20022931029165,125.1075439453125,14610600,0.0,0.0,America/New_York,101.2492756652832,6.429794021213864,70.53539206896414,122.7943872292822,114.57489426817841,8.219492961103782,8.277295753325117,142.27379526380165,89.60164495226279,-0.13353316058088083
2025-01-06,126.78636564693136,129.09103019240425,122.47505659385992,122.63399505615234,26552300,0.0,0.0,America/New_York,102.02021072387696,6.54895613357393,65.23119852981523,122.76971151033914,115.17186469691723,7.59784681342191,8.141405965344475,142.4875864653362,91.60899938061107,-0.13353316058088083
2025-01-13,121.64060668693618,137.16729777594222,121.64060668693618,136.95867919921875,54499600,0.0,0.0,America/New_York,103.08645751953125,7.358102097673241,71.50288953198051,124.95262961632062,116.78570280819882,8.1669268081218,8.146510133899941,144.6922065060915,92.88847128931864,-0.13353316058088083
2025-01-20,135.53814394870295,138.12094904304612,134.3957362703044,136.90902709960938,31777300,0.0,0.0,America/New_York,104.16203643798828,6.850494672029688,66.01710420478369,126.79207538298043,118.27631942237738,8.515755960603045,8.220359299240561,145.46317575889847,96.28851796668746,-0.13353316058088083
2025-01-27,134.36592442656482,140.54481136945833,133.233460445664,137.5149688720703,28114700,0.925,0.0,America/New_York,105.23792602539062,7.039743245244048,71.70862830459589,128.44175130437887,119.70140456679908,8.740346737579785,8.324356786908407,145.79492655657415,100.02476796246881,-0.13353316058088083
