Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone
2024-08-20,5602.8798828125,5620.509765625,5585.5,5597.1201171875,2994420000,0.0,0.0,America/New_York
2024-08-21,5603.08984375,5632.68017578125,5591.56982421875,5620.85009765625,3119670000,0.0,0.0,America/New_York
2024-08-22,5637.77001953125,5643.22021484375,5560.9501953125,5570.64013671875,2981530000,0.0,0.0,America/New_York
2024-08-23,5602.490234375,5641.81982421875,5585.16015625,5634.60986328125,3291940000,0.0,0.0,America/New_York
2024-08-26,5639.66015625,5651.6201171875,5602.33984375,5616.83984375,2938570000,0.0,0.0,America/New_York
2024-08-27,5602.89013671875,5631.18017578125,5593.47998046875,5625.7998046875,2798990000,0.0,0.0,America/New_York
2024-08-28,5624.509765625,5627.02978515625,5560.9501953125,5592.18017578125,3053450000,0.0,0.0,America/New_York
2024-08-29,5607.2998046875,5646.9501953125,5583.7099609375,5591.9599609375,3065640000,0.0,0.0,America/New_York
2024-08-30,5612.740234375,5651.3701171875,5581.7900390625,5648.39990234375,4185850000,0.0,0.0,America/New_York
2024-09-03,5623.89013671875,5623.89013671875,5504.330078125,5528.93017578125,3866350000,0.0,0.0,America/New_York
2024-09-04,5506.68017578125,5552.990234375,5503.66015625,5520.06982421875,3478140000,0.0,0.0,America/New_York
2024-09-05,5520.080078125,5546.2998046875,5480.5400390625,5503.41015625,3521650000,0.0,0.0,America/New_York
2024-09-06,5507.330078125,5522.47021484375,5402.6201171875,5408.419921875,3822800000,0.0,0.0,America/New_York
2024-09-09,5442.06982421875,5484.2001953125,5434.490234375,5471.0498046875,3825940000,0.0,0.0,America/New_York
2024-09-10,5490.509765625,5497.91015625,5441.72021484375,5495.52001953125,3848180000,0.0,0.0,America/New_York
2024-09-11,5496.419921875,5560.41015625,5406.9599609375,5554.1298828125,3839450000,0.0,0.0,America/New_York
2024-09-12,5557.47998046875,5600.7099609375,5535.5,5595.759765625,3655070000,0.0,0.0,America/New_York
2024-09-13,5603.33984375,5636.27001953125,5601.64990234375,5626.02001953125,3500790000,0.0,0.0,America/New_York
2024-09-16,5615.2099609375,5636.0498046875,5604.52978515625,5633.08984375,3437070000,0.0,0.0,America/New_York
2024-09-17,5655.509765625,5670.81005859375,5614.0498046875,5634.580078125,3443600000,0.0,0.0,America/New_York
2024-09-18,5641.68017578125,5689.75,5615.080078125,5618.259765625,3691390000,0.0,0.0,America/New_York
2024-09-19,5702.6298828125,5733.56982421875,5686.419921875,5713.64013671875,4024530000,0.0,0.0,America/New_York
2024-09-20,5709.64013671875,5715.14013671875,5674.490234375,5702.5498046875,7867260000,0.0,0.0,America/New_York
2024-09-23,5711.89990234375,5725.35986328125,5704.22021484375,5718.56982421875,3529550000,0.0,0.0,America/New_York
2024-09-24,5727.66015625,5735.31982421875,5698.990234375,5732.93017578125,3872710000,0.0,0.0,America/New_York
2024-09-25,5733.64990234375,5741.02978515625,5712.06005859375,5722.259765625,3624910000,0.0,0.0,America/New_York
2024-09-26,5762.22021484375,5767.3701171875,5721.009765625,5745.3701171875,4391180000,0.0,0.0,America/New_York
2024-09-27,5755.35986328125,5763.77978515625,5727.33984375,5738.169921875,3898530000,0.0,0.0,America/New_York
2024-09-30,5726.52001953125,5765.14013671875,5703.52978515625,5762.47998046875,4425730000,0.0,0.0,America/New_York
2024-10-01,5757.72998046875,5757.72998046875,5681.27978515625,5708.75,4025180000,0.0,0.0,America/New_York
2024-10-02,5698.14013671875,5719.6298828125,5674.0,5709.5400390625,3829050000,0.0,0.0,America/New_York
2024-10-03,5698.18994140625,5718.77978515625,5677.3701171875,5699.93994140625,3597450000,0.0,0.0,America/New_York
2024-10-04,5737.47998046875,5753.2099609375,5702.830078125,5751.06982421875,3479400000,0.0,0.0,America/New_York
2024-10-07,5737.7998046875,5739.33984375,5686.85009765625,5695.93994140625,3637790000,0.0,0.0,America/New_York
2024-10-08,5719.14013671875,5757.60009765625,5714.56005859375,5751.1298828125,3393400000,0.0,0.0,America/New_York
2024-10-09,5751.7998046875,5796.7998046875,5745.02001953125,5792.0400390625,3650340000,0.0,0.0,America/New_York
2024-10-10,5778.35986328125,5795.02978515625,5764.759765625,5780.0498046875,3208790000,0.0,0.0,America/New_York
2024-10-11,5775.08984375,5822.1298828125,5775.08984375,5815.02978515625,3208720000,0.0,0.0,America/New_York
2024-10-14,5829.81005859375,5871.41015625,5829.56982421875,5859.85009765625,3005250000,0.0,0.0,America/New_York
2024-10-15,5866.740234375,5870.35986328125,5804.47998046875,5815.259765625,3882120000,0.0,0.0,America/New_York
2024-10-16,5816.580078125,5846.52001953125,5808.33984375,5842.47021484375,3467230000,0.0,0.0,America/New_York
2024-10-17,5875.6201171875,5878.4599609375,5840.25,5841.47021484375,3480010000,0.0,0.0,America/New_York
2024-10-18,5859.43017578125,5872.169921875,5846.10986328125,5864.669921875,3374490000,0.0,0.0,America/New_York
2024-10-21,5857.81982421875,5866.919921875,5824.7900390625,5853.97998046875,3407010000,0.0,0.0,America/New_York
2024-10-22,5832.7001953125,5863.0400390625,5821.169921875,5851.2001953125,3342080000,0.0,0.0,America/New_York
2024-10-23,5834.5,5834.85009765625,5762.41015625,5797.419921875,3532650000,0.0,0.0,America/New_York
2024-10-24,5817.7998046875,5817.7998046875,5784.919921875,5809.85986328125,3543030000,0.0,0.0,America/New_York
2024-10-25,5826.75,5862.81982421875,5799.97998046875,5808.1201171875,3501280000,0.0,0.0,America/New_York
2024-10-28,5833.93017578125,5842.919921875,5823.080078125,5823.52001953125,3691280000,0.0,0.0,America/New_York
2024-10-29,5819.68017578125,5847.18994140625,5802.169921875,5832.919921875,3879100000,0.0,0.0,America/New_York
2024-10-30,5832.64990234375,5850.93994140625,5811.27978515625,5813.669921875,3851120000,0.0,0.0,America/New_York
2024-10-31,5775.33984375,5775.33984375,5702.85986328125,5705.4501953125,4425660000,0.0,0.0,America/New_York
2024-11-01,5723.22021484375,5772.52001953125,5723.22021484375,5728.7998046875,3796450000,0.0,0.0,America/New_York
2024-11-04,5725.14990234375,5741.43017578125,5696.509765625,5712.68994140625,3602060000,0.0,0.0,America/New_York
2024-11-05,5722.43017578125,5783.43994140625,5722.10009765625,5782.759765625,3768310000,0.0,0.0,America/New_York
2024-11-06,5864.89013671875,5936.14013671875,5864.89013671875,5929.0400390625,6329530000,0.0,0.0,America/New_York
2024-11-07,5947.2099609375,5983.83984375,5947.2099609375,5973.10009765625,4925740000,0.0,0.0,America/New_York
2024-11-08,5976.759765625,6012.4501953125,5976.759765625,5995.5400390625,4666740000,0.0,0.0,America/New_York
2024-11-11,6008.85986328125,6017.31005859375,5986.68994140625,6001.35009765625,4333000000,0.0,0.0,America/New_York
2024-11-12,6003.60009765625,6009.919921875,5960.080078125,5983.990234375,4243400000,0.0,0.0,America/New_York
2024-11-13,5985.75,6008.18994140625,5965.91015625,5985.3798828125,4220180000,0.0,0.0,America/New_York
2024-11-14,5989.68017578125,5993.8798828125,5942.27978515625,5949.169921875,4184570000,0.0,0.0,America/New_York
2024-11-15,5912.7900390625,5915.31982421875,5853.009765625,5870.6201171875,4590960000,0.0,0.0,America/New_York
2024-11-18,5874.169921875,5908.1201171875,5865.9501953125,5893.6201171875,3983860000,0.0,0.0,America/New_York
2024-11-19,5870.0498046875,5923.509765625,5855.2900390625,5916.97998046875,4036940000,0.0,0.0,America/New_York
2024-11-20,5914.33984375,5920.669921875,5860.56005859375,5917.10986328125,3772620000,0.0,0.0,America/New_York
2024-11-21,5940.580078125,5963.31982421875,5887.259765625,5948.7099609375,4230120000,0.0,0.0,America/New_York
2024-11-22,5944.35986328125,5972.89990234375,5944.35986328125,5969.33984375,4141420000,0.0,0.0,America/New_York
2024-11-25,5992.27978515625,6020.75,5963.91015625,5987.3701171875,5633150000,0.0,0.0,America/New_York
2024-11-26,6000.02978515625,6025.419921875,5992.27001953125,6021.6298828125,3835170000,0.0,0.0,America/New_York
2024-11-27,6014.10986328125,6020.16015625,5984.8701171875,5998.740234375,3363340000,0.0,0.0,America/New_York
2024-11-29,6003.97998046875,6044.169921875,6003.97998046875,6032.3798828125,2444420000,0.0,0.0,America/New_York
2024-12-02,6040.10986328125,6053.580078125,6035.330078125,6047.14990234375,4412470000,0.0,0.0,America/New_York
2024-12-03,6042.97021484375,6052.06982421875,6033.39013671875,6049.8798828125,4095000000,0.0,0.0,America/New_York
2024-12-04,6069.39013671875,6089.83984375,6061.06005859375,6086.490234375,4003390000,0.0,0.0,America/New_York
2024-12-05,6089.02978515625,6094.5498046875,6072.89990234375,6075.10986328125,4212020000,0.0,0.0,America/New_York
2024-12-06,6081.3798828125,6099.97021484375,6079.97998046875,6090.27001953125,3924830000,0.0,0.0,America/New_York
2024-12-09,6083.009765625,6088.509765625,6048.6298828125,6052.85009765625,4556460000,0.0,0.0,America/New_York
2024-12-10,6057.58984375,6065.39990234375,6029.89013671875,6034.91015625,4048410000,0.0,0.0,America/New_York
2024-12-11,6060.14990234375,6092.58984375,6060.14990234375,6084.18994140625,4269950000,0.0,0.0,America/New_York
2024-12-12,6074.2900390625,6079.68017578125,6051.25,6051.25,3678010000,0.0,0.0,America/New_York
2024-12-13,6068.169921875,6078.580078125,6035.77001953125,6051.08984375,3584960000,0.0,0.0,America/New_York
2024-12-16,6063.7900390625,6085.18994140625,6059.14013671875,6074.080078125,4391100000,0.0,0.0,America/New_York
2024-12-17,6052.5498046875,6057.68017578125,6035.18994140625,6050.60986328125,4544500000,0.0,0.0,America/New_York
2024-12-18,6047.64990234375,6070.669921875,5867.7900390625,5872.16015625,5246960000,0.0,0.0,America/New_York
2024-12-19,5912.7099609375,5935.52001953125,5866.06982421875,5867.080078125,4896880000,0.0,0.0,America/New_York
2024-12-20,5842.0,5982.06005859375,5832.2998046875,5930.85009765625,8223220000,0.0,0.0,America/New_York
2024-12-23,5940.25,5978.25,5902.56982421875,5974.06982421875,3593280000,0.0,0.0,America/New_York
2024-12-24,5984.6298828125,6040.10009765625,5981.43994140625,6040.0400390625,1757720000,0.0,0.0,America/New_York
2024-12-26,6024.97021484375,6049.75,6007.3701171875,6037.58984375,2904530000,0.0,0.0,America/New_York
2024-12-27,6006.169921875,6006.169921875,5932.9501953125,5970.83984375,3159610000,0.0,0.0,America/New_York
2024-12-30,5920.669921875,5940.7900390625,5869.16015625,5906.93994140625,3433250000,0.0,0.0,America/New_York
2024-12-31,5919.740234375,5929.740234375,5868.85986328125,5881.6298828125,3128350000,0.0,0.0,America/New_York
2025-01-02,5903.259765625,5935.08984375,5829.52978515625,5868.5498046875,3621680000,0.0,0.0,America/New_York
2025-01-03,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,3667340000,0.0,0.0,America/New_York
2025-01-06,5982.81005859375,6021.0400390625,5960.009765625,5975.3798828125,4940120000,0.0,0.0,America/New_York
2025-01-07,5993.259765625,6000.68017578125,5890.68017578125,5909.02978515625,4517330000,0.0,0.0,America/New_York
2025-01-08,5910.66015625,5927.89013671875,5874.77978515625,5918.25,4441740000,0.0,0.0,America/New_York
2025-01-10,5890.35009765625,5890.35009765625,5807.77978515625,5827.0400390625,4751930000,0.0,0.0,America/New_York
2025-01-13,5782.02001953125,5838.60986328125,5773.31005859375,5836.22021484375,4421200000,0.0,0.0,America/New_York
