Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line
2023-10-16,74.60666421322048,76.3489663751628,68.50859219779511,69.24717712402344,83714600,0.0,0.0,America/New_York,,4.240037979070538,35.248739068470485,77.52497109954828,80.0041629802188,-2.4791918806705127,-1.516940442147457
2023-10-23,68.8684153879395,69.00098153224518,66.46327541733056,66.66212463378906,52576600,0.0,0.0,America/New_York,,3.8545063886724233,17.30459236091876,75.85376395096995,79.01586384344623,-3.1620998924762773,-1.8459723322132213
2023-10-30,66.33071061659295,72.60868934673432,65.73415573082086,72.21099090576172,54735100,0.85,0.0,America/New_York,,4.045311511355193,31.074411377357706,75.29333732863023,78.51179918139552,-3.2184618527652873,-2.1204702363236345
2023-11-06,73.49607672378283,73.57275670148024,70.8890159829121,72.20213317871094,42294400,0.0,0.0,America/New_York,,3.987430492632067,32.72786436512547,74.81776745941188,78.04441651452998,-3.226649055118102,-2.341706000082528
2023-11-13,71.64620623409355,77.09994654699639,71.45451362406078,76.94658660888672,39836000,0.0,0.0,America/New_York,,4.157331423484331,41.99541447515373,75.14527809779263,77.96309578077863,-2.8178176829860035,-2.4369283366632235
2023-11-20,76.70696625775605,76.86990570556398,74.80918457864236,75.38426971435547,21702800,0.0,0.0,America/New_York,,4.107771543902226,43.242677371145554,75.1820460388023,77.77207162771025,-2.590025588907949,-2.4675477871121685
2023-11-27,75.02005090031791,77.61753205956273,73.16060902238902,77.53126525878906,39952700,0.0,0.0,America/New_York,,4.252298484973829,48.30875198625262,75.54346438033872,77.75423411890127,-2.210769738562547,-2.4161921774022446
2023-12-04,76.82199329921707,79.22777450470163,76.0360418349391,78.8635482788086,35911500,0.0,0.0,America/New_York,,4.261815195965922,46.802299262510566,76.05424651856485,77.83640553815367,-1.7821590195888177,-2.289385545839559
2023-12-11,78.9498107863425,88.1799484053666,78.5568314192684,87.77738952636719,60672600,0.0,0.0,America/New_York,,4.751683471279189,58.255108912265875,77.85780698130367,78.57277472246578,-0.7149677411621127,-1.97450198490407
2023-12-18,87.85407109421465,89.7710265291735,86.84766656581938,88.57292938232422,41276200,0.0,0.0,America/New_York,,4.562794950554598,55.767518862439225,79.50628735069145,79.31352691949233,0.1927604311991189,-1.5410495016834322
2023-12-25,88.76462657204343,90.04898326955836,88.53459395553128,89.3780517578125,15661000,0.0,0.0,America/New_York,,4.234036596115778,63.806162583339024,81.02502033640238,80.05904727788642,0.9659730585159565,-1.0396449896435547
2024-01-01,88.81254250043821,90.24067215046657,87.48025184022164,89.36845397949219,28382900,0.0,0.0,America/New_York,,4.278352326255208,66.46807835374861,82.30862551226235,80.74863295948684,1.5599925527755119,-0.5197174811597414
2024-01-08,89.33969952712613,89.93395829367147,85.7166552349656,85.9754409790039,38963400,0.0,0.0,America/New_York,,4.304986249380458,62.8163451679689,82.87275096868413,81.13580392389551,1.7369470447886215,-0.0683845759700688
2024-01-15,83.13834842974163,84.49939223585339,79.74533670729556,81.79647827148438,67354400,0.0,0.0,America/New_York,,4.491623913056922,60.06088426518145,82.70717055373032,81.18474276445765,1.522427789272669,0.24977789707847875
2024-01-22,81.91150133569013,84.82527434903386,81.65271558064576,84.08724975585938,47839900,0.0,0.0,America/New_York,,4.158208526701237,69.36553784543236,82.91949043098096,81.39974328233926,1.5197471486416987,0.5037717473911227
2024-01-29,83.77094618826779,85.0648895241424,82.08402351468244,83.6463394165039,38517900,0.85,0.0,America/New_York,80.71228057861327,4.172277405470315,73.47732318092416,83.03131335183065,81.5661578107959,1.465155541034747,0.6960485061198476
2024-02-05,83.79791934100128,83.79791934100128,82.35579231982783,83.13008880615234,31959100,0.0,0.0,America/New_York,80.55732727050781,3.7842483629888855,67.53288055196205,83.04650957557244,81.68200455119268,1.364505024379767,0.8297398097718316
2024-02-12,83.10105525707084,84.82385721216463,80.42005972397337,83.72048950195312,42861300,0.0,0.0,America/New_York,80.40246215820312,3.9071095608191078,68.156036659047,83.15019879501561,81.8330034364342,1.3171953585814151,0.9272309195337485
2024-02-19,83.17848335452543,84.44638662455675,81.81378748756234,83.76888275146484,25663500,0.0,0.0,America/New_York,80.4026010131836,3.6919071475375937,62.6224753270761,83.24538094216166,81.97640190421424,1.2689790379474175,0.9955805432164824
2024-02-26,83.72048781718603,84.53349247814386,82.37515340138303,83.70113372802734,32478300,0.0,0.0,America/New_York,80.51058715820312,3.693402650860198,66.28852152531525,83.31549675537177,82.10415981708928,1.2113369382824857,1.038731822229683
2024-03-04,85.05614587714845,88.3081794569544,81.7170078152843,84.2431411743164,78206400,0.0,0.0,America/New_York,80.63369186401367,3.8458489797527977,64.02700105903388,83.45821128136325,82.2626028805876,1.1956084007756544,1.0701071379388774
2024-03-11,84.03020715113729,87.34031030252116,83.08169430408128,85.54007720947266,49791000,0.0,0.0,America/New_York,80.71111221313477,3.92205493180118,63.973775279090354,83.77849834722625,82.5053787568013,1.2731195904249404,1.11070962843609
2024-03-18,85.52072259119213,91.32792417565022,84.88192687246718,88.995361328125,44885200,0.0,0.0,America/New_York,80.92479690551758,3.695117811592955,53.30415021235377,84.5810926519799,82.98611820652899,1.5949744454509158,1.2075625918390553
2024-03-25,88.82114488239782,91.68603749221064,88.01782094283247,91.13435363769533,20984500,0.0,0.0,America/New_York,81.13438095092773,3.748321853451816,56.476619767434265,85.58928664978228,83.5896912014302,1.999595448352082,1.3659691631416606
2024-04-01,91.13435472000654,91.69571193383292,88.66629106646282,89.4986572265625,23603400,0.0,0.0,America/New_York,81.22920974731446,3.8565383929763177,50.292661180256914,86.19072827697923,84.02739238847704,2.163335888502189,1.5254425082137664
2024-04-08,90.01162758995764,91.114995337418,82.27837262051484,83.42045593261719,52969300,0.0,0.0,America/New_York,81.22386825561523,4.2905528505947625,38.85038948468578,85.76453253169277,83.98243413248743,1.7820983992053385,1.576773686412081
2024-04-15,84.9787185595683,88.67596989989848,82.74294095230012,87.74681854248047,52276800,0.0,0.0,America/New_York,81.38606979370117,4.4131046998013685,53.208213140604904,86.06949961027549,84.26127742211654,1.8082221881589504,1.623063386761455
2024-04-22,88.18235932201922,91.0472446376951,87.79521106114652,89.84709167480469,30165900,0.0,0.0,America/New_York,81.63700057983398,4.203841972908961,65.76806107286352,86.65066762020305,84.67504144083418,1.9756261793688736,1.6935759452829389
2024-04-29,88.39528751846477,91.3859927548898,87.64035250283276,90.6310577392578,24482400,0.85,0.0,America/New_York,81.90642532348633,4.2447763645996,63.620774861713464,87.26303533082687,85.11622783331,2.1468074975168605,1.7842222557297234
2024-05-06,92.3672534085945,96.69452679430678,91.52719528297254,96.00099182128906,30070800,0.0,0.0,America/New_York,82.252099609375,4.464962296427387,71.33758482134974,88.60733632935951,85.92250664723437,2.684829682125141,1.9643437410088072
2024-05-13,96.46009781794142,98.63838988826195,96.13774836068944,97.89601135253906,27564200,0.0,0.0,America/New_York,82.62723037719726,4.5503387996987765,74.34273695819017,90.03636325600252,86.80943292170139,3.22693033430113,2.2168610596672718
2024-05-20,97.72995319527998,100.85574572339178,96.19636007172556,96.67499542236328,28366600,0.0,0.0,America/New_York,82.9430387878418,4.568595097089845,70.92147373302936,91.05769128159648,87.54021532915783,3.5174759524386445,2.4769840382215467
2024-05-27,96.14751995252432,97.15363422537284,94.16459454837003,95.57119750976562,21925500,0.0,0.0,America/New_York,83.20149398803711,4.594055135661873,68.43234076869126,91.75207685516096,88.13510289809174,3.61697395706922,2.7049820219910816
2024-06-03,95.8837874741559,95.8837874741559,93.45152230902954,94.88743591308594,24340100,0.0,0.0,America/New_York,83.53090179443359,4.613621284830839,67.14047532372247,92.23443978714943,88.63527571401724,3.5991640731321866,2.883818432219303
2024-06-10,94.37949255680792,95.6200393930136,91.8104745563344,93.28546142578124,22694200,0.0,0.0,America/New_York,83.79411880493164,4.414935084474346,63.419403416006624,92.39613542386202,88.97973391488866,3.4164015089733653,2.9903350475701154
2024-06-17,92.80683378635086,95.75680031815376,92.48448430318837,93.93016815185548,24372600,0.0,0.0,America/New_York,84.10850967407227,4.34448508565474,62.69725846013588,92.63214045893794,89.34643274725657,3.2857077116813684,3.0494095803923664
2024-06-24,94.48693946300176,96.05959845243868,92.9631091038162,94.93627166748048,36897700,0.0,0.0,America/New_York,84.39761245727539,4.1052345174718425,59.710604925791884,92.9866221833291,89.76049488949538,3.226127293833727,3.0847531230806386
2024-07-01,95.25861802131608,98.26719808724096,95.1804787948787,97.2806167602539,19736700,0.0,0.0,America/New_York,84.57916961669922,4.081142365356293,59.97926856792328,93.64723673362522,90.317540953996,3.329695779629219,3.133741654390355
2024-07-08,97.51505206021533,103.3661483520353,97.51505206021533,101.67626190185548,31438600,0.0,0.0,America/New_York,84.89442520141601,4.299435988528527,68.14567993024316,94.88247137489141,91.15892769087449,3.723543684016917,3.2517020603156674
2024-07-15,101.52975524441472,106.57986719725017,99.37100345620516,99.72264862060548,59908900,0.0,0.0,America/New_York,85.20736404418945,4.183167490252946,77.69606718518672,95.62711402807818,91.79327738937309,3.833836638705094,3.368128975993553
2024-07-22,100.09383992520377,103.43453227602748,99.39053470345608,101.77395629882812,36481100,0.0,0.0,America/New_York,85.58197158813476,4.04823667775102,75.82746821655027,96.57278206973201,92.53258693822161,4.040195131510401,3.502542207096923
2024-07-29,102.04745656919332,102.14513618846796,92.8361276197762,93.6273422241211,33652300,0.925,0.0,America/New_York,85.84686279296875,4.477421140142242,55.69283889272252,96.11963747809956,92.61367992236232,3.5059575557372398,3.503225276824987
2024-08-05,91.31561028076682,93.95701189317168,89.63023945069125,93.35579681396484,33078400,0.0,0.0,America/New_York,86.13794982910156,4.518930582315342,54.167620650678955,95.69443122207883,92.6686515439625,3.0257796781163364,3.407736157083257
2024-08-12,93.5332102027358,100.03815261255612,92.1927969159228,99.97901916503906,30344300,0.0,0.0,America/New_York,86.51358795166016,4.646208199571366,55.859920601204685,96.35359859791888,93.21016025663484,3.143438341284039,3.3548765939234135
2024-08-19,100.05785733699209,101.10259582579548,98.46119416045482,100.42253112792967,17635500,0.0,0.0,America/New_York,86.91381500244141,4.646494170883349,53.888010422003774,96.97958821792054,93.74440995080484,3.2351782671156997,3.330936928561871
2024-08-26,101.5559694186632,102.31487620089268,99.8213156770514,102.11775970458984,16330000,0.0,0.0,America/New_York,87.28185256958008,4.491792376038711,58.255273629791255,97.77007613894659,94.36465808071483,3.40541805823176,3.345833154495849
2024-09-02,101.36870270511596,101.77280129479976,94.7553442954252,95.19886016845705,24555700,0.0,0.0,America/New_York,87.60847518920899,4.804176356907413,49.519942317926215,97.37450445117896,94.426450827955,2.94805362322397,3.2662772482414733
2024-09-09,96.35202023523456,97.59386775534573,92.73487145027131,96.8349609375,29951900,0.0,0.0,America/New_York,87.9984994506836,4.977514295475132,52.450776326552564,97.29149775676682,94.60485898421759,2.6866387725492302,3.150349553103025
2024-09-16,97.72200269845712,101.05331985061146,97.33762023934366,100.9941864013672,38017000,0.0,0.0,America/New_York,88.49708511352539,5.00671387236315,59.1141076996683,97.86114216362841,95.07814249659904,2.7829996670293724,3.0768795758882947
2024-09-23,100.22542083430596,103.62572949507016,99.8508889394826,102.61056518554688,20833500,0.0,0.0,America/New_York,89.07610153198242,5.04260848240759,60.03241744898907,98.59182262853895,95.6360997328174,2.95572289572155,3.052648239854946
2024-09-30,102.24589007862888,106.52338745396696,101.57568342846356,106.32626342773438,22305700,0.0,0.0,America/New_York,89.81768325805665,5.174838102184799,62.38814515841279,99.78173659764593,96.42796371021865,3.353772887427283,3.112873169369414
2024-10-07,106.13900062308193,109.87441617155412,105.67576857993843,108.86910247802734,22456800,0.0,0.0,America/New_York,90.6618228149414,5.236818185888742,62.54984655226775,101.17979288693539,97.34952954487115,3.8302633420642422,3.25635120390838
2024-10-14,109.450610725077,119.7008192097788,108.95781195102356,119.31643676757812,53773100,0.0,0.0,America/New_York,91.60393173217773,5.575831410172318,66.88975641141957,103.97004579164965,98.97670785766425,4.993337933985401,3.6037485499237847
2024-10-21,118.6363809103765,118.95177182854653,114.65456586878484,115.19664001464844,30443800,0.0,0.0,America/New_York,92.46382186889649,5.39390335001148,64.22563424913781,105.69721413364948,100.17818431373715,5.519029819912333,3.9868048039214945
2024-10-28,116.4187815403088,118.36040233449728,114.03362983177348,115.16706848144533,26035900,0.925,0.0,America/New_York,93.22823150634765,5.41410155930808,62.787992852847,107.15411480254116,101.28847202986368,5.865642772677475,4.362572397672691
2024-11-04,116.23657268773728,132.63744465036106,115.17364562994192,128.67381286621094,46722700,0.0,0.0,America/New_York,94.29402236938476,5.997056387895507,80.35582899114826,110.46483758156728,103.31701579551904,7.14782178604824,4.919622275347802
2024-11-11,129.68706526049343,134.01824619096251,129.68706526049343,133.17385864257812,33305500,0.0,0.0,America/New_York,95.40687423706055,6.0697464509148755,82.13487251359615,113.9585331294151,105.52863378419008,8.429899345225024,5.6216776893232465
2024-11-18,133.79969787597656,134.7732158052046,130.18375898091588,133.79969787597656,30686000,0.0,0.0,America/New_York,96.50559722900391,5.837182245747402,80.22012362524995,117.01102001350148,107.62278667987796,9.388233333623518,6.374988818183301
2024-11-25,134.5447522807212,135.33946736106938,127.68042332163404,130.7400665283203,26405600,0.0,0.0,America/New_York,97.36485076904297,6.195585272468452,75.87998109758038,119.12318101578131,109.33517777976257,9.788003236018739,7.057591701750389
2024-12-02,131.42549630338283,132.30961277198557,128.3261092839131,129.10096740722656,26512200,0.0,0.0,America/New_York,98.17541152954101,6.302009769913537,73.05579020092266,120.65822507600365,110.79931034475992,9.858914731243729,7.617856307649058
2024-12-09,129.65727148016896,129.90561898866565,125.44529227921076,126.55789184570312,32842600,0.0,0.0,America/New_York,98.91900833129883,6.094717719934269,78.96031787300046,121.56586611749587,111.96661267816312,9.599253439332756,8.014135733985798
2024-12-16,126.89564184723191,128.45526391006572,119.49488906566918,122.6240692138672,44176300,0.0,0.0,America/New_York,99.58412063598632,6.38767332988585,72.84684490318872,121.7286665938607,112.75605390303008,8.972612690830616,8.205831125354763
2024-12-23,122.28630808486348,127.32279510644356,121.97835960861944,125.922119140625,14078500,0.0,0.0,America/New_York,100.38305419921875,6.4681073716510395,72.42610893227048,122.37381313951674,113.73131799470377,8.642495144812969,8.293163929246404
2024-12-30,123.72673239732713,126.43868295975874,123.20022931029165,125.1075439453125,14610600,0.0,0.0,America/New_York,101.2492755126953,6.429794021213864,70.53538796503882,122.79438710963916,114.57400139845257,8.220385711186594,8.278608285634443
2025-01-06,126.78636564693136,129.09103019240425,122.47505659385992,122.63399505615234,26552300,0.0,0.0,America/New_York,102.02021041870117,6.54895613357393,65.23119852981523,122.76971140910274,115.17103796568959,7.598673443413148,8.142621317190184
2025-01-13,121.64060668693618,137.16729777594222,121.64060668693618,136.95867919921875,54499600,0.0,0.0,America/New_York,103.08645721435546,7.358102097673241,71.50288953198051,124.95262953065904,116.78493731632138,8.167692214337663,8.14763549661968
2025-01-20,135.53814394870295,138.12094904304612,134.3957362703044,136.90902709960938,31777300,0.0,0.0,America/New_York,104.16203598022462,6.850494672029688,66.01710420478369,126.79207531049755,118.27561063360197,8.51646467689558,8.22140133267486
2025-01-27,134.36592442656482,140.54481136945833,133.233460445664,137.5149688720703,28114700,0.925,0.0,America/New_York,105.23792556762696,7.039743245244048,71.70862830459589,128.4417512430472,119.70074828089592,8.741002962151285,8.325321658570145
2025-02-03,135.80999755859375,142.02999877929688,133.91000366210938,139.97999572753906,25281100,0.0,0.0,America/New_York,106.36214782714843,7.310687717705741,73.0433213988841,130.21686577912288,121.20291475842504,9.013951020697846,8.463047530995684
2025-02-10,140.25,140.30999755859375,135.44000244140625,138.9499969482422,25047700,0.0,0.0,America/New_York,107.46712509155273,6.410660499725153,62.421954688067764,131.56042442052586,122.51751343915222,9.042910981373637,8.579020221071275
