Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line
2025-02-11 09:30:00,136.80999755859375,137.08999633789062,136.1199951171875,136.3957977294922,303087,0.0,0.0,America/New_York,,,,136.3957977294922,136.3957977294922,0.0,0.0
2025-02-11 09:45:00,136.27999877929688,136.4508056640625,135.99000549316406,136.17999267578125,140177,0.0,0.0,America/New_York,,,,136.3625969519982,136.37981216995803,-0.017215217959829943,-0.0034430435919659886
2025-02-11 10:00:00,136.1649932861328,136.39999389648438,135.5301055908203,135.60000610351562,213752,0.0,0.0,America/New_York,,,,136.2452752830009,136.32204875762898,-0.0767734746280837,-0.018109129799189532
2025-02-11 10:15:00,135.5749969482422,135.9499969482422,135.43499755859375,135.88999938964844,164698,0.0,0.0,America/New_York,,,,136.19061745325436,136.29004510074154,-0.09942764748717536,-0.0343728333367867
2025-02-11 10:30:00,135.9199981689453,136.6300048828125,135.86000061035156,136.57000732421875,116607,0.0,0.0,America/New_York,,,,136.24898512571042,136.31078304322133,-0.06179791751091557,-0.039857850171612474
2025-02-11 10:45:00,136.61000061035156,136.63999938964844,135.9499969482422,136.07000732421875,169275,0.0,0.0,America/New_York,,,,136.2214500793271,136.2929478047767,-0.07149772544960342,-0.04618582522721067
2025-02-11 11:00:00,136.08999633789062,136.1699981689453,135.9595947265625,136.10000610351562,121358,0.0,0.0,America/New_York,,,,136.20276639074072,136.2786558269055,-0.07588943616477195,-0.052126547414722925
2025-02-11 11:15:00,136.10499572753906,136.30499267578125,135.72999572753906,135.75999450683594,120319,0.0,0.0,America/New_York,,,,136.13464763937077,136.2402364698633,-0.10558883049253609,-0.06281900403028556
2025-02-11 11:30:00,135.75999450683594,136.0500030517578,135.7008056640625,135.97000122070312,105462,0.0,0.0,America/New_York,,,,136.1093174211142,136.22021904399958,-0.11090162288536476,-0.07243552780130141
2025-02-11 11:45:00,135.97999572753906,136.02000427246094,135.80999755859375,135.82000732421875,97586,0.0,0.0,America/New_York,,,,136.06480817543797,136.19057373142323,-0.12576555598525374,-0.08310153343809187
2025-02-11 12:00:00,135.81500244140625,136.18829345703125,135.6114959716797,136.1486053466797,103166,0.0,0.0,America/New_York,,,,136.0777000479367,136.18746496218296,-0.10976491424625578,-0.08843420959972467
2025-02-11 12:15:00,136.125,136.33999633789062,136.125,136.3000030517578,70856,0.0,0.0,America/New_York,,,,136.11190051006304,136.19580111696627,-0.08390060690322798,-0.08752748906042533
2025-02-11 12:30:00,136.29330444335938,136.42999267578125,136.1699981689453,136.19000244140625,109216,0.0,0.0,America/New_York,,,,136.12391619180815,136.1953715854433,-0.07145539363514786,-0.08431306997536984
2025-02-11 12:45:00,136.19000244140625,136.26499938964844,136.0500030517578,136.08619689941406,73110,0.0,0.0,America/New_York,,,45.804418491162195,136.1181132237475,136.18728457166335,-0.0691713479158409,-0.08128472556346406
2025-02-11 13:00:00,136.07000732421875,136.49000549316406,136.02000427246094,136.42999267578125,63946,0.0,0.0,America/New_York,,0.45622035435267855,50.42389712975679,136.16609467790656,136.20526294974616,-0.03916827183959981,-0.07286143481869121
2025-02-11 13:15:00,136.41000366210938,136.79989624023438,136.33999633789062,136.75999450683594,113336,0.0,0.0,America/New_York,,0.4561560494559152,56.99202036664373,136.25746388235723,136.24635417619726,0.011109706159970756,-0.056067206622958825
2025-02-11 13:30:00,136.77999877929688,137.0511932373047,136.77999877929688,137.03500366210938,162348,0.0,0.0,America/New_York,,0.41482107979910715,68.67212008100702,136.37708538693448,136.3047726566352,0.07231273029927365,-0.030391219238512332
2025-02-11 13:45:00,137.03500366210938,137.13999938964844,136.9499969482422,137.0,65455,0.0,0.0,America/New_York,,0.3916070120675223,65.46982591793943,136.47291840432916,136.35627097836593,0.11664742596323663,-0.000983490198162542
2025-02-11 14:00:00,136.99000549316406,137.13999938964844,136.92140197753906,137.10000610351562,87379,0.0,0.0,America/New_York,,0.35222080775669645,58.8109056963695,136.56939343497322,136.41136246911776,0.15803096585545973,0.03081940101256191
2025-02-11 14:15:00,137.10000610351562,137.33999633789062,137.08999633789062,137.30999755859375,95683,0.0,0.0,America/New_York,,0.3207920619419643,72.81389316234518,136.68333253091484,136.47792803130116,0.20540449961367813,0.06573642073278516
