Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line
2025-02-03 09:30:00,135.80999755859375,136.05999755859375,133.91000366210938,136.02499389648438,1245933,0.0,0.0,America/New_York,,,,136.02499389648438,136.02499389648438,0.0,0.0
2025-02-03 10:30:00,136.07000732421875,137.33999633789062,135.80999755859375,137.05999755859375,602501,0.0,0.0,America/New_York,,,,136.18422522911658,136.1016608344184,0.08256439469818133,0.016512878939636266
2025-02-03 11:30:00,137.00999450683594,137.56500244140625,136.7899932861328,137.0,456467,0.0,0.0,America/New_York,,,,136.30972904002172,136.16820447631332,0.14152456370840127,0.04151521589338927
2025-02-03 12:30:00,136.97000122070312,137.44000244140625,136.52999877929688,137.3300018310547,354018,0.0,0.0,America/New_York,,,,136.46669408479602,136.2542635396275,0.21243054516853022,0.07569828174841747
2025-02-03 13:30:00,137.38999938964844,137.75999450683594,137.2449951171875,137.66000366210938,545733,0.0,0.0,America/New_York,,,,136.65028017361345,136.35839243758912,0.2918877360243357,0.11893617260360112
2025-02-03 14:30:00,137.66000366210938,138.0,137.3300018310547,137.3699951171875,490802,0.0,0.0,America/New_York,,,,136.76100554954792,136.43332596941121,0.32767958013670295,0.1606848541102215
2025-02-03 15:30:00,137.36000061035156,137.77499389648438,137.16000366210938,137.2449951171875,765395,0.0,0.0,America/New_York,,,,136.83546548303093,136.49344960998724,0.3420158730436924,0.1969510578969157
2025-02-04 09:30:00,137.72999572753906,137.8800048828125,136.2899932861328,137.3300018310547,827229,0.0,0.0,America/New_York,,,,136.9115479981115,136.5554164411774,0.3561315569340877,0.2287871577043501
2025-02-04 10:30:00,137.30999755859375,137.7949981689453,137.08999633789062,137.77000427246094,485682,0.0,0.0,America/New_York,,,,137.04361819416528,136.64538591016137,0.3982322840039103,0.26267618296426215
2025-02-04 11:30:00,137.75999450683594,137.85000610351562,136.73500061035156,136.75100708007812,456242,0.0,0.0,America/New_York,,,,136.99860109969032,136.65320970052557,0.3453913991647539,0.2792192262043605
2025-02-04 12:30:00,136.75,137.22999572753906,136.6750030517578,136.98500061035156,317684,0.0,0.0,America/New_York,,,,136.99650871671514,136.67778680495712,0.31872191175801845,0.2871197633150921
2025-02-04 13:30:00,136.97999572753906,137.32000732421875,136.86000061035156,137.14999389648438,335928,0.0,0.0,America/New_York,,,,137.02012182129502,136.7127651080332,0.3073567132618109,0.2911671533044359
2025-02-04 14:30:00,137.14999389648438,137.27999877929688,136.51499938964844,136.5399932861328,473003,0.0,0.0,America/New_York,,,,136.94625589280852,136.69996719529985,0.24628869750867466,0.2821914621452837
2025-02-04 15:30:00,136.50999450683594,136.97999572753906,136.50399780273438,136.75,648365,0.0,0.0,America/New_York,,,57.348510625135326,136.9160626785303,136.70367332898132,0.21238934954897104,0.26823103962602113
2025-02-05 09:30:00,137.47000122070312,137.97999572753906,136.50999450683594,137.83999633789062,740753,0.0,0.0,America/New_York,,0.8679297310965401,65.06723685410566,137.05820631843187,136.78784540371535,0.2703609147165196,0.26865701464412084
2025-02-05 10:30:00,137.84500122070312,138.10499572753906,137.5500030517578,138.02999877929688,436424,0.0,0.0,America/New_York,,0.7982864379882812,59.36654623894197,137.20771285087264,136.87985676486954,0.327856086003095,0.28049682891591565
2025-02-05 11:30:00,138.02499389648438,138.3300018310547,137.5500030517578,137.69000244140625,1136755,0.0,0.0,America/New_York,,0.7986428397042411,56.32101001968152,137.28191124941628,136.9398675557241,0.342043693692176,0.29280620187116774
2025-02-05 12:30:00,137.69000244140625,138.4600067138672,137.69000244140625,138.11000061035156,319817,0.0,0.0,America/New_York,,0.7886428833007812,57.02954394186923,137.4093096126371,137.0265440782891,0.3827655343479819,0.31079806836653057
2025-02-05 13:30:00,138.10000610351562,138.52000427246094,138.0399932861328,138.4949951171875,362496,0.0,0.0,America/New_York,,0.7861437116350446,57.45129330769775,137.5763381517987,137.1353182293186,0.4410199224800806,0.3368424391892406
2025-02-05 14:30:00,138.49000549316406,138.91000366210938,138.2115936279297,138.7050018310547,401001,0.0,0.0,America/New_York,,0.7881731305803571,62.085894655412964,137.74997871783808,137.25159108870648,0.4983876291315994,0.3691514771777124
2025-02-05 15:30:00,138.7050018310547,139.22000122070312,138.7050018310547,138.92999267578125,618609,0.0,0.0,America/New_York,,0.7810309273856026,64.98312112627134,137.9315193267524,137.3759171321935,0.5556021945589009,0.4064416206539501
2025-02-06 09:30:00,140.00999450683594,141.35000610351562,140.00010681152344,140.74000549316406,1120100,0.0,0.0,America/New_York,,0.8403167724609375,73.2036431748616,138.36359412158498,137.62510886263578,0.738485258949197,0.47285034831299955
2025-02-06 10:30:00,140.72999572753906,141.22999572753906,140.5500030517578,141.02000427246094,609577,0.0,0.0,America/New_York,,0.8385304042271206,72.60715983968481,138.77227260633512,137.87658259669692,0.8956900096382014,0.5574182805780399
2025-02-06 11:30:00,141.03500366210938,141.13999938964844,140.75999450683594,140.97500610351562,369603,0.0,0.0,America/New_York,,0.7860303606305804,83.98782044985758,139.11115468282443,138.10609544905387,1.0050592337705666,0.6469464712165452
2025-02-06 12:30:00,140.97500610351562,141.2899932861328,140.8800048828125,141.22000122070312,297470,0.0,0.0,America/New_York,,0.7756729125976562,84.01611918786355,139.43559261172885,138.3367551358427,1.0988374758861426,0.7373246721504647
2025-02-06 13:30:00,141.21499633789062,141.24000549316406,140.75999450683594,140.9949951171875,392907,0.0,0.0,America/New_York,,0.7771017892020089,80.58869514972298,139.6755006894917,138.53366180112752,1.141838888364191,0.81822751539321
2025-02-06 14:30:00,140.97999572753906,141.30499267578125,140.4199981689453,141.27999877929688,430629,0.0,0.0,America/New_York,,0.7856728690011161,89.76510195983052,139.92234654946174,138.73709416988083,1.185252379580902,0.8916324882307485
2025-02-06 15:30:00,141.27999877929688,141.39999389648438,140.9600067138672,141.07000732421875,714192,0.0,0.0,America/New_York,,0.7831006731305804,86.24172414322801,140.0989097455782,138.90990255168364,1.189007193894554,0.9511074293635097
2025-02-07 09:30:00,142.02000427246094,142.02999877929688,140.80999755859375,141.71499633789062,636168,0.0,0.0,America/New_York,,0.7652435302734375,85.13156074481918,140.3475384520878,139.11768727658787,1.229851175499931,1.006856178590794
2025-02-07 10:30:00,141.6699981689453,141.94000244140625,140.3834991455078,141.25999450683594,377141,0.0,0.0,America/New_York,,0.8367800031389508,77.94121917544226,140.48791630666443,139.2763767010507,1.2115396056137229,1.0477928639953797
2025-02-07 11:30:00,141.2550048828125,141.47999572753906,140.63999938964844,141.02000427246094,547226,0.0,0.0,America/New_York,,0.8410655430385044,79.31351294718772,140.56977599371004,139.40553429893293,1.164241694777104,1.0710826301517247
2025-02-07 12:30:00,141.0399932861328,141.14999389648438,140.57000732421875,140.8300018310547,244274,0.0,0.0,America/New_York,,0.8274928501674107,74.9542234790156,140.60981073791692,139.51105041242346,1.0987603254934584,1.0766181692200714
2025-02-07 13:30:00,140.82000732421875,140.90499877929688,140.14999389648438,140.41000366210938,263481,0.0,0.0,America/New_York,,0.8471352713448661,67.45682460552379,140.57907118779266,139.57763954202983,1.0014316457628354,1.0615808645286242
2025-02-07 14:30:00,140.3800048828125,140.6186981201172,140.02999877929688,140.05999755859375,341079,0.0,0.0,America/New_York,,0.8392987932477679,62.0444391396461,140.49921370637745,139.613369765479,0.8858439408984395,1.0264334798025874
2025-02-07 15:30:00,140.07000732421875,140.38999938964844,139.82000732421875,139.97500610351562,525206,0.0,0.0,America/New_York,,0.8432268415178571,59.5261277902655,140.41856638286023,139.6401576423706,0.778408740489624,0.9768285319399947
2025-02-10 09:30:00,140.25,140.30999755859375,136.1300048828125,136.4949951171875,1293023,0.0,0.0,America/New_York,,0.9689396449497768,20.335288936659353,139.8149400342952,139.4071826405052,0.407757393790007,0.8630143043099973
2025-02-10 10:30:00,136.49000549316406,136.66990661621094,135.61000061035156,136.22999572753906,812720,0.0,0.0,America/New_York,,0.9960763113839286,16.456448241816005,139.2634101409481,139.17183546176696,0.09157467918115003,0.7087263792842279
2025-02-10 11:30:00,136.22999572753906,136.4199981689453,135.72000122070312,135.93499755859375,433116,0.0,0.0,America/New_York,,1.018932887486049,15.899733641675795,138.75134666673975,138.93206969116153,-0.18072302442178056,0.5308364985430262
2025-02-10 12:30:00,135.93499755859375,137.07989501953125,135.83999633789062,136.97999572753906,578550,0.0,0.0,America/New_York,,1.0782121930803572,24.114700068375882,138.47883113763194,138.78747161978208,-0.30864048215013895,0.36294110240439315
2025-02-10 13:30:00,136.97999572753906,137.71499633789062,136.88999938964844,137.52499389648438,430093,0.0,0.0,America/New_York,,1.1028540475027901,29.61216402789981,138.33208694668616,138.69395475138964,-0.3618678047034791,0.21797932098281872
2025-02-10 14:30:00,137.5399932861328,137.61749267578125,137.1750030517578,137.22000122070312,561993,0.0,0.0,America/New_York,,1.071246555873326,26.2015670280133,138.16099683499647,138.58477300837583,-0.42377617337936613,0.08962822211038177
2025-02-10 15:30:00,137.22000122070312,137.67999267578125,137.05999755859375,137.33999633789062,772536,0.0,0.0,America/New_York,,1.084104265485491,27.902705009021517,138.03468906621094,138.49256732908063,-0.45787826286968425,-0.019873074885631434
2025-02-11 09:30:00,136.80999755859375,137.08999633789062,135.43499755859375,135.88999938964844,821714,0.0,0.0,America/New_York,,1.1330326625279017,18.496432455985442,137.70473680827826,138.29978451875232,-0.5950477104740628,-0.1349080020033177
2025-02-11 10:30:00,135.9199981689453,136.63999938964844,135.72999572753906,135.75999450683594,527559,0.0,0.0,America/New_York,,1.0868541172572546,19.170344520852566,137.40554568497944,138.11165192527702,-0.7061062402975722,-0.24914764966216862
2025-02-11 11:30:00,135.75999450683594,136.33999633789062,135.6114959716797,136.3000030517578,377070,0.0,0.0,America/New_York,,1.078890119280134,24.403467484881887,137.23546220294534,137.97745571242373,-0.7419935094783909,-0.34771682162541306
2025-02-11 12:30:00,136.29330444335938,136.79989624023438,136.02000427246094,136.75999450683594,359608,0.0,0.0,America/New_York,,1.0931690761021204,28.556314476087564,137.16231332662082,137.88727340089872,-0.7249600742779023,-0.42316547215591094
2025-02-11 13:30:00,136.77999877929688,137.33999633789062,136.77999877929688,137.30999755859375,410865,0.0,0.0,America/New_York,,1.0806688581194197,33.88769398657479,137.1850339776936,137.84451222739466,-0.6594782497010669,-0.4704280276649422
2025-02-11 14:30:00,137.30999755859375,138.2100067138672,137.2550048828125,137.82000732421875,697178,0.0,0.0,America/New_York,,1.1068333217075892,38.54810575683915,137.2827221848513,137.84269704938163,-0.559974864530318,-0.4883373950380174
2025-02-11 15:30:00,137.80999755859375,137.97500610351562,137.3000030517578,137.80999755859375,785648,0.0,0.0,America/New_York,,1.1143341064453125,38.84593131120014,137.36384147311938,137.8402748648788,-0.47643339175942856,-0.4859565943822996
2025-02-12 09:30:00,136.0800018310547,136.8350067138672,135.60000610351562,136.0,610826,0.0,0.0,America/New_York,138.21421936035156,0.9736197335379464,46.919757986410474,137.1540197080241,137.7039582082211,-0.5499385001970154,-0.4987529755452428
