Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone,MA_50,ATR_14,RSI_14,EMA_12,EMA_26,MACD,Signal_Line
2024-08-21,99.6439134839286,99.7720459813665,98.52033284823813,99.23982238769533,3576000,0.0,0.0,America/New_York,,,,99.23982238769533,99.23982238769533,0.0,0.0
2024-08-22,99.3088107272258,99.52564339022064,98.46119623707096,99.11168670654295,2777300,0.0,0.0,America/New_York,,,,99.22010920597957,99.23033085575811,-0.010221649778543451,-0.0020443299557086902
2024-08-23,99.4862164878495,101.10259582579548,99.3679420779343,100.42253112792967,3814800,0.0,0.0,America/New_York,,,,99.4050971939719,99.31864198703009,0.08645520694180675,0.0156555774237944
2024-08-26,101.55597454443532,101.56583262560171,100.51124352617803,100.856201171875,2679000,0.0,0.0,America/New_York,,,,99.62834395980315,99.43253525998158,0.19580869982156912,0.05168620190334934
2024-08-27,100.98432661751484,101.3687090701481,100.57037744075794,100.60980224609376,2537200,0.0,0.0,America/New_York,,,,99.77933754230939,99.51974022191581,0.2595973203935813,0.09326842560139573
2024-08-28,100.42253265983804,101.22086426028493,99.95930061332751,100.72806549072266,2836800,0.0,0.0,America/New_York,,,,99.92529568821912,99.60924579738298,0.31604989083614043,0.13782471864834467
2024-08-29,101.43769773800692,101.43769773800692,99.82131836240109,101.12230682373048,3325600,0.0,0.0,America/New_York,,,,100.10945124752857,99.72132439192724,0.3881268556013282,0.18788514603894138
2024-08-30,101.4278444480176,102.31487620089268,100.62950534311274,102.11775970458984,4951400,0.0,0.0,America/New_York,,,,100.41842177938415,99.89883811879113,0.519583660593014,0.25422484894975594
2024-09-03,101.36870432417275,101.7728029203108,97.04193177468608,97.84026336669922,6634000,0.0,0.0,America/New_York,,,,100.02178202358645,99.74635110011766,0.2754309234687895,0.2584660638535627
2024-09-04,98.30349722160334,99.86074315037663,98.2443637750338,98.70759582519533,4212500,0.0,0.0,America/New_York,,,,99.81959953152628,99.66940626493823,0.15019326658804744,0.23681150440045964
2024-09-05,99.5453539009227,99.8410361777404,97.69243318880136,98.12609100341795,4462400,0.0,0.0,America/New_York,,,,99.55905975797114,99.55508661593672,0.0039731420344253365,0.1902438319272528
2024-09-06,98.26406903535634,99.34823231523374,94.7553442954252,95.19886016845705,9246800,0.0,0.0,America/New_York,,,,98.88825982112282,99.23240317538267,-0.344143354259856,0.08336639468983106
2024-09-09,96.3520191540286,97.5938666602045,96.19431993574511,96.7659683227539,5281500,0.0,0.0,America/New_York,,,,98.56175343675837,99.04970429741016,-0.48795086065179305,-0.030897056378493756
