Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Timezone
2025-01-30,123433.0,127169.0,123432.0,126913.0,11688100,0.0,0.0,America/Sao_Paulo
2025-01-31,126914.0,127532.0,126057.0,126135.0,10242600,0.0,0.0,America/Sao_Paulo
2025-02-03,126135.0,126473.0,125566.0,125970.0,9548900,0.0,0.0,America/Sao_Paulo
2025-02-04,125964.0,125964.0,124694.0,125147.0,9784500,0.0,0.0,America/Sao_Paulo
2025-02-05,125146.0,125846.0,124637.0,125534.0,9957400,0.0,0.0,America/Sao_Paulo
2025-02-06,125531.0,126399.0,125249.0,126225.0,10028600,0.0,0.0,America/Sao_Paulo
2025-02-07,126219.0,126524.0,124320.0,124619.0,10952400,0.0,0.0,America/Sao_Paulo
2025-02-10,124619.0,126386.0,124619.0,125572.0,8908600,0.0,0.0,America/Sao_Paulo
2025-02-11,125571.0,126886.0,125570.0,126522.0,11242800,0.0,0.0,America/Sao_Paulo
2025-02-12,126513.0,126513.0,124116.0,124380.0,14625100,0.0,0.0,America/Sao_Paulo
2025-02-13,124372.0,124853.0,123778.0,124850.0,9048100,0.0,0.0,America/Sao_Paulo
2025-02-14,124849.0,128482.0,124849.0,128219.0,12560100,0.0,0.0,America/Sao_Paulo
2025-02-17,128229.0,129534.0,128229.0,128869.0,7032800,0.0,0.0,America/Sao_Paulo
